Fixtures,, , ,,,,,NIF,Collide,,On.
ID,NIF #,Textual Name,X,Y,Z,A,Scale,Collide,Radius,Animate,Ground,Flip,Cave, Unique Id
1866,454,Creepy Web Pine,38656,55040,0,29,100,0,14,0,1,0,0,1877
1867,454,Creepy Web Pine,35328,52224,0,332,100,0,14,0,1,0,0,1878
1868,454,Creepy Web Pine,58880,36352,0,4,100,0,14,0,1,0,0,1879
1869,454,Creepy Web Pine,60672,32000,0,87,100,0,14,0,1,0,0,1880
1870,454,Creepy Web Pine,62208,28160,0,59,100,0,14,0,1,0,0,1881
1871,454,Creepy Web Pine,58880,11776,0,140,100,0,14,0,1,0,0,1882
1872,454,Creepy Web Pine,56576,11264,0,273,100,0,14,0,1,0,0,1883
1873,454,Creepy Web Pine,58624,6144,0,350,100,0,14,0,1,0,0,1884
1874,454,Creepy Web Pine,58880,5120,0,278,100,0,14,0,1,0,0,1885
1875,454,Creepy Web Pine,47104,5376,0,121,100,0,14,0,1,0,0,1886
1876,454,Creepy Web Pine,40960,17920,0,108,100,0,14,0,1,0,0,1887
1877,454,Creepy Web Pine,50176,11264,0,130,100,0,14,0,1,0,0,1888
1878,454,Creepy Web Pine,56064,22528,0,29,100,0,14,0,1,0,0,1889
1879,454,Creepy Web Pine,59648,15872,0,234,100,0,14,0,1,0,0,1890
1880,454,Creepy Web Pine,61184,18432,0,290,100,0,14,0,1,0,0,1891
1881,454,Creepy Web Pine,59392,26880,0,351,100,0,14,0,1,0,0,1892
1882,454,Creepy Web Pine,58624,28672,0,237,100,0,14,0,1,0,0,1893
1883,453,Fallen Creepy Tree,26304,29912,0,258,100,1,0,0,1,0,0,1894
1884,453,Fallen Creepy Tree,44544,14080,0,346,100,1,0,0,1,0,0,1895
1885,453,Fallen Creepy Tree,40192,19712,0,50,100,1,0,0,1,0,0,1896
1886,453,Fallen Creepy Tree,60800,23168,0,45,100,1,0,0,1,0,0,1897
1887,453,Fallen Creepy Tree,57600,50688,0,141,100,1,0,0,1,0,0,1898
1888,453,Fallen Creepy Tree,38656,51456,0,180,100,1,0,0,1,0,0,1899
1889,453,Fallen Creepy Tree,32256,54528,0,135,100,1,0,0,1,0,0,1900
1890,453,Fallen Creepy Tree,8704,56832,0,315,100,1,0,0,1,0,0,1901
1891,453,Fallen Creepy Tree,3328,50816,0,359,100,1,0,0,1,0,0,1902
1892,453,Fallen Creepy Tree,7168,23296,0,0,100,1,0,0,1,0,0,1903
1893,453,Fallen Creepy Tree,14336,27648,0,0,100,1,0,0,1,0,0,1904
1894,453,Fallen Creepy Tree,315,17664,0,259,100,1,0,0,1,0,0,1905
1895,458,Human Skel,43520,60032,0,180,100,1,0,0,1,0,0,1906
1896,458,Human Skel,60416,58624,0,0,100,1,0,0,1,0,0,1907
1897,458,Human Skel,59520,6784,0,42,100,1,0,0,1,0,0,1908
1898,457,Human Pile,16896,6528,0,0,100,1,0,0,1,0,0,1909
1899,444,Pine#2,17408,16896,0,112,174,0,20,0,1,0,0,1910
1900,456,Carcass,27392,59520,0,0,100,1,0,0,1,0,0,1911
1901,459,Lizard Nest,4582,6786,0,0,100,1,0,0,1,0,0,1912
1902,459,Lizard Nest,54152,45014,0,0,100,1,0,0,1,0,0,1913
1903,459,Lizard Nest,6113,61585,0,0,100,1,0,0,1,0,0,1914
1904,459,Lizard Nest,4902,61659,0,35,95,1,0,0,1,0,0,1915
1905,459,Lizard Nest,3939,52420,0,0,100,1,0,0,1,0,0,1916
1906,458,Human Skel,3300,52339,0,0,100,1,0,0,1,0,0,1917
1907,460,Fish Rack,15765,44638,0,0,100,1,0,0,1,0,0,1918
1908,460,Fish Rack,15760,45088,0,180,100,1,0,0,1,0,0,1919
1909,456,Carcass,16128,42496,0,0,100,1,0,0,1,0,0,1920
1910,458,Human Skel,14352,43648,0,0,100,1,0,0,1,0,0,1921
1911,457,Human Pile,15872,43136,0,0,100,1,0,0,1,0,0,1922
1912,457,Human Pile,3072,54016,0,0,100,1,0,0,1,0,0,1923
1913,461,Arachite Entrance,4096,15616,0,180,100,1,0,0,1,0,0,1924
1914,455,Spider Shrine,5888,17408,0,0,100,1,0,0,1,0,0,1925
1915,455,Spider Shrine,4224,20480,0,0,100,1,0,0,1,0,0,1926
1916,455,Spider Shrine,3712,17024,0,0,100,1,0,0,1,0,0,1927
